seqnames,start,end,width,strand,peak.ID,peak.score,TE.chr,TE.start,TE.end,TE.ID,TE.score,TE.strand,TE.fam,TE.sfam,peak.overlap,is.duplicated.peak,TE.fam.v2,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME,annotation.v2
chr12,114105723,114106341,619,*,MACS_peak_1346,414.87,chr12,114106157,114106333,MIR,0,+,SINE/MIR,MIR,176,FALSE,SINE/MIR,Distal Intergenic,12,113900694,113909877,9184,2,64211,uc001tvj.1,-195846,ENSG00000089116,LHX5,LIM homeobox 5,Distal Intergenic
chr12,114131099,114131825,727,*,MACS_peak_1347,97.38,chr12,114131265,114131574,L2b,0,-,LINE/L2,L2b,309,FALSE,LINE/L2,Distal Intergenic,12,113900694,113909877,9184,2,64211,uc001tvj.1,-221222,ENSG00000089116,LHX5,LIM homeobox 5,Distal Intergenic
chr12,114205081,114205805,725,*,MACS_peak_1348,392.47,chr12,114205422,114205615,L2d,0,+,LINE/L2,L2d,193,FALSE,LINE/L2,"Intron (uc001tvk.1/uc001tvk.1, intron 1 of 1)",12,114254543,114404176,149634,2,9904,uc009zwi.2,198371,ENSG00000122965,RBM19,RNA binding motif protein 19,Intron
chr12,114759111,114759759,649,*,MACS_peak_1351,310.27,chr12,114759488,114759773,L2b,0,+,LINE/L2,L2b,271,FALSE,LINE/L2,Distal Intergenic,12,114803902,114841741,37840,2,6910,uc010syv.2,81982,ENSG00000089225,TBX5,T-box transcription factor 5,Distal Intergenic
chr12,115153837,115154565,729,*,MACS_peak_1353,275.75,chr12,115153761,115154041,AluSg,0,+,SINE/Alu,AluSg,204,FALSE,SINE/Alu,Distal Intergenic,12,115117761,115121969,4209,2,6926,uc010syw.1,-31868,ENSG00000135111,TBX3,T-box transcription factor 3,Distal Intergenic
chr12,115208061,115208854,794,*,MACS_peak_1354,158.83,chr12,115208495,115208796,AluSx1,0,-,SINE/Alu,AluSx1,301,FALSE,SINE/Alu,Distal Intergenic,12,115117761,115121969,4209,2,6926,uc010syw.1,-86092,ENSG00000135111,TBX3,T-box transcription factor 3,Distal Intergenic
chr12,115595286,115595943,658,*,MACS_peak_1355,126.46,chr12,115595264,115595573,AluSc8,0,+,SINE/Alu,AluSc8,287,FALSE,SINE/Alu,Distal Intergenic,12,115117761,115121969,4209,2,6926,uc010syw.1,-473317,ENSG00000135111,TBX3,T-box transcription factor 3,Distal Intergenic
chr12,115887832,115888310,479,*,MACS_peak_1358,140.31,chr12,115887941,115888119,L2b,0,+,LINE/L2,L2b,178,FALSE,LINE/L2,Distal Intergenic,12,116586365,116586459,95,2,693205,uc021reh.1,698149,ENSG00000207967,MIR620,microRNA 620,Distal Intergenic
chr12,116274923,116275651,729,*,MACS_peak_1360,104.14,chr12,116275027,116275254,L2b,0,-,LINE/L2,L2b,227,FALSE,LINE/L2,Distal Intergenic,12,116586365,116586459,95,2,693205,uc021reh.1,310808,ENSG00000207967,MIR620,microRNA 620,Distal Intergenic
chr12,116276736,116277227,492,*,MACS_peak_1361,327.29,chr12,116276739,116277124,L2b,0,-,LINE/L2,L2b,385,FALSE,LINE/L2,Distal Intergenic,12,116586365,116586459,95,2,693205,uc021reh.1,309232,ENSG00000207967,MIR620,microRNA 620,Distal Intergenic
chr12,116365091,116365877,787,*,MACS_peak_1362,104.19,chr12,116365204,116365520,L2b,0,-,LINE/L2,L2b,316,FALSE,LINE/L2,Distal Intergenic,12,116586365,116586459,95,2,693205,uc021reh.1,220582,ENSG00000207967,MIR620,microRNA 620,Distal Intergenic
chr12,116892647,116893496,850,*,MACS_peak_1363,568.1,chr12,116893031,116893348,L2a,0,+,LINE/L2,L2a,317,FALSE,LINE/L2,Distal Intergenic,12,116866057,116866123,67,2,100616309,uc021rei.1,-26524,ENSG00000264037,MIR4472-2,microRNA 4472-2,Distal Intergenic
chr12,117700355,117701151,797,*,MACS_peak_1364,318.87,chr12,117700700,117700976,L2b,0,+,LINE/L2,L2b,276,FALSE,LINE/L2,"Intron (uc021ren.1/4842, intron 12 of 27)",12,117645947,117742857,96911,2,4842,uc021ren.1,41706,ENSG00000089250,NOS1,nitric oxide synthase 1,Intron
chr12,117780085,117780678,594,*,MACS_peak_1365,131.93,chr12,117780048,117780865,L2b,0,-,LINE/L2,L2b,593,FALSE,LINE/L2,"Intron (uc001twm.2/4842, intron 1 of 28)",12,117645947,117799607,153661,2,4842,uc001twm.2,18929,ENSG00000089250,NOS1,nitric oxide synthase 1,Intron
chr12,117794006,117794402,397,*,MACS_peak_1366,208.1,chr12,117794179,117794256,L2b,0,+,LINE/L2,L2b,77,FALSE,LINE/L2,"Intron (uc001twm.2/4842, intron 1 of 28)",12,117645947,117799607,153661,2,4842,uc001twm.2,5205,ENSG00000089250,NOS1,nitric oxide synthase 1,Intron
chr12,117845223,117845981,759,*,MACS_peak_1368,98.62,chr12,117845696,117846070,MamRep4096,0,-,DNA/hAT-Tip100,MamRep4096,285,FALSE,Other.TE,Distal Intergenic,12,117645947,117799607,153661,2,4842,uc001twn.2,-45616,ENSG00000089250,NOS1,nitric oxide synthase 1,Distal Intergenic
chr12,118735059,118735718,660,*,MACS_peak_1370,216.86,chr12,118735237,118735516,L2a,0,+,LINE/L2,L2a,279,FALSE,LINE/L2,"Intron (uc001twx.3/51347, intron 1 of 20)",12,118587606,118677077,89472,2,51347,uc001tww.3,-57982,ENSG00000135090,TAOK3,TAO kinase 3,Intron
chr12,119321967,119322503,537,*,MACS_peak_1371,84.46,chr12,119322246,119322348,L2a,0,+,LINE/L2,L2a,102,FALSE,LINE/L2,Distal Intergenic,12,119419300,119600856,181557,1,84530,uc001txa.2,-96797,ENSG00000139767,SRRM4,serine/arginine repetitive matrix 4,Distal Intergenic
chr12,119520741,119521510,770,*,MACS_peak_1373,134.87,chr12,119521199,119521477,LTR16C,0,+,LTR/ERVL,LTR16C,278,FALSE,Other.TE,"Intron (uc001txa.2/84530, intron 1 of 12)",12,119616595,119632551,15957,1,26353,uc001txb.3,-95085,ENSG00000152137,HSPB8,heat shock protein family B (small) member 8,Intron
chr12,119673814,119674423,610,*,MACS_peak_1374,91.87,chr12,119673933,119674112,L2c,0,+,LINE/L2,L2c,179,FALSE,LINE/L2,Distal Intergenic,12,119616595,119632551,15957,1,26353,uc001txb.3,57219,ENSG00000152137,HSPB8,heat shock protein family B (small) member 8,Distal Intergenic
chr12,119907735,119908381,647,*,MACS_peak_1375,197.95,chr12,119907833,119908235,L2b,0,+,LINE/L2,L2b,402,FALSE,LINE/L2,"Intron (uc001txe.3/160777, intron 2 of 13)",12,120031264,120079363,48100,1,387890,uc010szd.1,-122883,ENSG00000224982,TMEM233,transmembrane protein 233,Intron
chr12,120041126,120041847,722,*,MACS_peak_1376,576.24,chr12,120041542,120041617,L2c,0,+,LINE/L2,L2c,75,FALSE,LINE/L2,"Intron (uc010szd.1/387890, intron 1 of 2)",12,120031264,120079363,48100,1,387890,uc010szd.1,9862,ENSG00000224982,TMEM233,transmembrane protein 233,Intron
chr12,120853508,120854220,713,*,MACS_peak_1378,114.62,chr12,120853862,120854015,L2c,0,+,LINE/L2,L2c,153,FALSE,LINE/L2,Distal Intergenic,12,120875893,120878545,2653,1,1337,uc001tyf.2,-21673,ENSG00000111775,COX6A1,cytochrome c oxidase subunit 6A1,Distal Intergenic
chr12,120870589,120871300,712,*,MACS_peak_1379,167.9,chr12,120871143,120871333,MIRc,0,-,SINE/MIR,MIRc,157,FALSE,SINE/MIR,Distal Intergenic,12,120875893,120878545,2653,1,1337,uc001tyf.2,-4593,ENSG00000111775,COX6A1,cytochrome c oxidase subunit 6A1,Distal Intergenic
chr12,120916957,120917805,849,*,MACS_peak_1380,320.44,chr12,120917298,120917593,L2c,0,-,LINE/L2,L2c,295,FALSE,LINE/L2,"Intron (uc001tyj.3/8655, intron 1 of 2)",12,120907660,120936298,28639,1,8655,uc001tyj.3,9297,ENSG00000088986,DYNLL1,dynein light chain LC8-type 1,Intron
chr12,121056285,121056791,507,*,MACS_peak_1381,122.12,chr12,121056593,121056680,MIR,0,-,SINE/MIR,MIR,87,FALSE,SINE/MIR,Distal Intergenic,12,121078422,121105127,26706,1,9478,uc001tyu.3,-21631,ENSG00000157782,CABP1,calcium binding protein 1,Distal Intergenic
chr12,121731149,121731955,807,*,MACS_peak_1382,373.36,chr12,121731726,121732035,AluSq10,0,-,SINE/Alu,AluSq10,229,FALSE,SINE/Alu,"Intron (uc001tzt.3/10645, intron 1 of 15)",12,121675495,121734556,59062,2,10645,uc001tzt.3,2601,ENSG00000110931,CAMKK2,calcium/calmodulin dependent protein kinase kinase 2,Intron
chr12,121965834,121966288,455,*,MACS_peak_1383,313.24,chr12,121966183,121966476,AluSz6,0,+,SINE/Alu,AluSz6,105,FALSE,SINE/Alu,"Intron (uc001uas.3/84678, intron 8 of 22)",12,121866900,121947842,80943,2,84678,uc001uar.3,-17992,ENSG00000089094,KDM2B,lysine demethylase 2B,Intron
chr12,122094023,122094598,576,*,MACS_peak_1384,383.14,chr12,122094414,122094726,AluSz,0,-,SINE/Alu,AluSz,184,FALSE,SINE/Alu,"Intron (uc001uax.3/283385, intron 2 of 5)",12,122089293,122107560,18268,2,283385,uc001uax.3,12962,ENSG00000139714,MORN3,MORN repeat containing 3,Intron
chr12,122101828,122102688,861,*,MACS_peak_1385,142.56,chr12,122101818,122102199,MLT1K|MLT1K,382,+,LTR/ERVL-MaLR,MLT1K,371,FALSE,Other.TE,"Intron (uc001uax.3/283385, intron 1 of 5)",12,122089293,122107560,18268,2,283385,uc001uax.3,4872,ENSG00000139714,MORN3,MORN repeat containing 3,Intron
chr12,122225905,122226701,797,*,MACS_peak_1386,450.6,chr12,122225960,122226115,MIR,0,-,SINE/MIR,MIR,155,FALSE,SINE/MIR,"Intron (uc001ubb.3/54509, intron 2 of 4)",12,122215660,122231594,15935,2,54509,uc001ubb.3,4893,ENSG00000139725,RHOF,"ras homolog family member F, filopodia associated",Intron
chr12,122231430,122232014,585,*,MACS_peak_1387,428.19,,,,No.TE,,,No.TE,No.TE,,,No.TE,Promoter,12,122215660,122231594,15935,2,54509,uc001ubb.3,0,ENSG00000139725,RHOF,"ras homolog family member F, filopodia associated",Promoter
chr12,122280893,122281595,703,*,MACS_peak_1388,192.26,chr12,122281143,122281522,L2a,0,+,LINE/L2,L2a,379,FALSE,LINE/L2,"Intron (uc001ubj.3/3242, intron 12 of 13)",12,122277433,122296769,19337,2,3242,uc001ubj.3,15174,ENSG00000158104,HPD,4-hydroxyphenylpyruvate dioxygenase,Intron
chr12,122428095,122428691,597,*,MACS_peak_1391,211.7,chr12,122428202,122428395,MER115,0,-,DNA/hAT-Tip100,MER115,193,FALSE,Other.TE,"Intron (uc009zxk.3/144406, intron 19 of 21)",12,122459861,122499950,40090,1,605,uc001ubo.3,-31170,ENSG00000110987,BCL7A,BAF chromatin remodeling complex subunit BCL7A,Intron
chr12,123401839,123402408,570,*,MACS_peak_1394,248.3,chr12,123401538,123401849,AluSz,0,+,SINE/Alu,AluSz,10,FALSE,SINE/Alu,Distal Intergenic,12,123349875,123380712,30838,2,79720,uc001udl.3,-21127,ENSG00000139722,VPS37B,VPS37B subunit of ESCRT-I,Distal Intergenic
chr12,123902416,123903240,825,*,MACS_peak_1395,315.03,chr12,123902783,123903158,L2a,0,+,LINE/L2,L2a,375,FALSE,LINE/L2,"Intron (uc001uey.1/196383, intron 3 of 3)",12,123899936,123921264,21329,2,196383,uc001uey.1,18024,ENSG00000150977,RILPL2,Rab interacting lysosomal protein like 2,Intron
chr12,124679917,124680673,757,*,MACS_peak_1397,159.56,chr12,124680192,124680428,L2c,0,+,LINE/L2,L2c,236,FALSE,LINE/L2,"Intron (uc021rfy.1/100533183, intron 3 of 4)",12,124773710,124800570,26861,1,144347,uc001ugd.2,-93037,ENSG00000178882,RFLNA,refilin A,Intron
chr12,124778011,124778898,888,*,MACS_peak_1399,792.93,chr12,124778296,124778654,L2b,0,+,LINE/L2,L2b,358,FALSE,LINE/L2,"Intron (uc021rfy.1/100533183, intron 3 of 4)",12,124780069,124800570,20502,1,144347,uc001uge.2,-1171,ENSG00000178882,RFLNA,refilin A,Intron
chr12,124848974,124849497,524,*,MACS_peak_1401,94.07,chr12,124849248,124849296,L2b,0,+,LINE/L2,L2b,48,FALSE,LINE/L2,"Intron (uc010tbb.2/9612, intron 22 of 48)",12,124808957,124824750,15794,2,9612,uc010tax.2,-24224,ENSG00000196498,NCOR2,nuclear receptor corepressor 2,Intron
chr12,124928636,124929408,773,*,MACS_peak_1402,317.28,chr12,124929039,124929251,L2b,0,-,LINE/L2,L2b,212,FALSE,LINE/L2,"Intron (uc010tbb.2/9612, intron 9 of 48)",12,124824552,124979914,155363,2,9612,uc010tba.2,50506,ENSG00000196498,NCOR2,nuclear receptor corepressor 2,Intron
chr12,124991552,124992418,867,*,MACS_peak_1403,1084.66,chr12,124991613,124991915,L1MB2,0,+,LINE/L1,L1MB2,302,FALSE,Other.TE,"Intron (uc010tbb.2/9612, intron 2 of 48)",12,124904503,125002840,98338,2,9612,uc001ugk.1,10422,ENSG00000196498,NCOR2,nuclear receptor corepressor 2,Intron
chr12,125010273,125011085,813,*,MACS_peak_1404,195.93,chr12,125010303,125010527,MIR,0,+,SINE/MIR,MIR,224,FALSE,SINE/MIR,"Intron (uc010tbb.2/9612, intron 2 of 48)",12,124904503,125002840,98338,2,9612,uc001ugk.1,-7433,ENSG00000196498,NCOR2,nuclear receptor corepressor 2,Intron
chr12,125024058,125024771,714,*,MACS_peak_1405,146.86,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc010tbb.2/9612, intron 1 of 48)",12,124904503,125002840,98338,2,9612,uc001ugk.1,-21218,ENSG00000196498,NCOR2,nuclear receptor corepressor 2,Intron
chr12,125026439,125027085,647,*,MACS_peak_1406,190.31,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc010tbb.2/9612, intron 1 of 48)",12,124904503,125002840,98338,2,9612,uc001ugk.1,-23599,ENSG00000196498,NCOR2,nuclear receptor corepressor 2,Intron
chr12,125095216,125096034,819,*,MACS_peak_1408,146.44,chr12,125095370,125095516,MIR,0,+,SINE/MIR,MIR,146,FALSE,SINE/MIR,Distal Intergenic,12,124831110,125052010,220901,2,9612,uc001ugj.1,-43206,ENSG00000196498,NCOR2,nuclear receptor corepressor 2,Distal Intergenic
chr12,125096116,125096956,841,*,MACS_peak_1409,213.72,chr12,125096952,125097030,MER53,0,+,DNA/hAT,MER53,4,FALSE,Other.TE,Distal Intergenic,12,124831110,125052010,220901,2,9612,uc001ugj.1,-44106,ENSG00000196498,NCOR2,nuclear receptor corepressor 2,Distal Intergenic
chr12,125140445,125141058,614,*,MACS_peak_1410,137.27,chr12,125140998,125141296,AluSc5,0,-,SINE/Alu,AluSc5,60,FALSE,SINE/Alu,Distal Intergenic,12,124831110,125052010,220901,2,9612,uc001ugj.1,-88435,ENSG00000196498,NCOR2,nuclear receptor corepressor 2,Distal Intergenic
chr12,125141235,125141867,633,*,MACS_peak_1411,157.62,chr12,125141454,125141818,L2b,0,-,LINE/L2,L2b,364,FALSE,LINE/L2,Distal Intergenic,12,124831110,125052010,220901,2,9612,uc001ugj.1,-89225,ENSG00000196498,NCOR2,nuclear receptor corepressor 2,Distal Intergenic
chr12,125230647,125231980,1334,*,MACS_peak_1414,491.38,chr12,125230921,125231112,MIR,0,+,SINE/MIR,MIR,191,FALSE,SINE/MIR,Distal Intergenic,12,125262174,125348519,86346,2,949,uc001ugm.4,116539,ENSG00000073060,SCARB1,scavenger receptor class B member 1,Distal Intergenic
chr12,125289530,125290159,630,*,MACS_peak_1415,414.11,chr12,125289496,125290118,L2a,0,-,LINE/L2,L2a,588,FALSE,LINE/L2,"Intron (uc001ugm.4/949, intron 7 of 12)",12,125262174,125348519,86346,2,949,uc001ugm.4,58360,ENSG00000073060,SCARB1,scavenger receptor class B member 1,Intron
chr12,125306295,125307084,790,*,MACS_peak_1416,237.76,chr12,125306762,125307147,L1ME1,0,+,LINE/L1,L1ME1,322,FALSE,Other.TE,"Intron (uc001ugm.4/949, intron 1 of 12)",12,125262174,125348519,86346,2,949,uc001ugm.4,41435,ENSG00000073060,SCARB1,scavenger receptor class B member 1,Intron
chr12,125312595,125313228,634,*,MACS_peak_1417,272.96,chr12,125312855,125312954,L2d2,0,+,LINE/L2,L2d2,99,FALSE,LINE/L2,"Intron (uc001ugm.4/949, intron 1 of 12)",12,125262174,125348519,86346,2,949,uc001ugm.4,35291,ENSG00000073060,SCARB1,scavenger receptor class B member 1,Intron
chr12,125404890,125405884,995,*,MACS_peak_1418,441.3,chr12,125405318,125405744,LTR47A,427,+,LTR/ERVL,LTR47A,426,FALSE,Other.TE,Distal Intergenic,12,125400093,125400205,113,1,100847004,uc031qkf.1,4797,ENSG00000265345,MIR5188,microRNA 5188,Distal Intergenic
chr12,125677897,125678487,591,*,MACS_peak_1420,426.04,chr12,125678304,125678445,L2a,0,-,LINE/L2,L2a,141,FALSE,LINE/L2,Distal Intergenic,12,125589697,125627871,38175,1,65985,uc009zyi.3,88200,ENSG00000081760,AACS,acetoacetyl-CoA synthetase,Distal Intergenic
chr12,125705833,125706591,759,*,MACS_peak_1421,628.19,chr12,125705947,125706220,ORSL-2a,0,+,DNA/hAT-Tip100,ORSL-2a,273,FALSE,Other.TE,Distal Intergenic,12,125811162,126143589,332428,1,114795,uc001uhe.1,-104571,ENSG00000139364,TMEM132B,transmembrane protein 132B,Distal Intergenic
chr12,125723478,125724003,526,*,MACS_peak_1422,112.51,chr12,125723881,125724120,MLT1K,240,-,LTR/ERVL-MaLR,MLT1K,122,FALSE,Other.TE,Distal Intergenic,12,125811162,126143589,332428,1,114795,uc001uhe.1,-87159,ENSG00000139364,TMEM132B,transmembrane protein 132B,Distal Intergenic
chr12,125844959,125845440,482,*,MACS_peak_1423,209.54,chr12,125844642,125845006,LTR64,0,+,LTR/ERV1,LTR64,47,FALSE,Other.TE,"Intron (uc001uhe.1/114795, intron 2 of 8)",12,125833998,126072918,238921,1,114795,uc021rgl.1,10961,ENSG00000139364,TMEM132B,transmembrane protein 132B,Intron
chr12,125877696,125878204,509,*,MACS_peak_1424,88.31,chr12,125877998,125878158,L2a,0,-,LINE/L2,L2a,160,FALSE,LINE/L2,"Intron (uc001uhe.1/114795, intron 2 of 8)",12,125833998,126072918,238921,1,114795,uc021rgl.1,43698,ENSG00000139364,TMEM132B,transmembrane protein 132B,Intron
chr12,127650021,127650486,466,*,MACS_peak_1425,131.76,chr12,127650262,127650362,L2d,0,-,LINE/L2,L2d,100,FALSE,LINE/L2,Distal Intergenic,12,127354040,127359236,5197,2,440117,uc001uhn.3,-290785,ENSG00000249873,LINC02372,long intergenic non-protein coding RNA 2372,Distal Intergenic
chr12,131191866,131192244,379,*,MACS_peak_1428,90.61,chr12,131191865,131192392,L2a,0,-,LINE/L2,L2a,378,FALSE,LINE/L2,"Intron (uc001uim.3/23504, intron 1 of 15)",12,130916192,131200826,284635,2,23504,uc001uim.3,8582,ENSG00000060709,RIMBP2,RIMS binding protein 2,Intron
chr12,132319915,132320607,693,*,MACS_peak_1430,631.38,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc001ujc.1/4326, intron 1 of 9)",12,132322601,132336316,13716,1,4326,uc001ujd.1,-1994,ENSG00000198598,MMP17,matrix metallopeptidase 17,Intron
chr12,132346179,132346816,638,*,MACS_peak_1431,384.27,chr12,132346584,132346713,L2b,0,-,LINE/L2,L2b,129,FALSE,LINE/L2,Distal Intergenic,12,132322601,132336316,13716,1,4326,uc001ujd.1,23578,ENSG00000198598,MMP17,matrix metallopeptidase 17,Distal Intergenic
chr12,133137571,133138223,653,*,MACS_peak_1432,82.68,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc001ukf.3/57666, intron 5 of 16)",12,133179736,133187037,7302,2,100507055,uc021rgr.1,48814,ENSG00000204583,LRCOL1,leucine rich colipase like 1,Intron
chr13,23518718,23519060,343,*,MACS_peak_1435,126.21,chr13,23518817,23518877,L2b,0,+,LINE/L2,L2b,60,FALSE,LINE/L2,Distal Intergenic,13,23471169,23472320,1152,2,646201,uc021rhf.1,-46398,,BASP1P1,BASP1 pseudogene 1,Distal Intergenic
chr13,24740080,24740960,881,*,MACS_peak_1437,371.75,chr13,24740290,24740648,L2c,0,-,LINE/L2,L2c,358,FALSE,LINE/L2,"Intron (uc001upd.3/221178, intron 3 of 14)",13,24736555,24736643,89,1,100313842,uc021rhh.1,3525,ENSG00000252695,MIR2276,microRNA 2276,Intron
chr13,24940533,24940853,321,*,MACS_peak_1438,173.3,chr13,24940607,24940674,L2b,0,+,LINE/L2,L2b,67,FALSE,LINE/L2,Distal Intergenic,13,24883716,24896669,12954,1,338872,uc001upj.3,56817,ENSG00000240654,C1QTNF9,C1q and TNF related 9,Distal Intergenic
chr13,27405601,27406077,477,*,MACS_peak_1440,132.64,chr13,27406031,27406082,L2d2,0,+,LINE/L2,L2d2,46,FALSE,LINE/L2,Distal Intergenic,13,27332709,27334922,2214,2,2835,uc010tdl.2,-70679,ENSG00000132975,GPR12,G protein-coupled receptor 12,Distal Intergenic
chr13,28033732,28034177,446,*,MACS_peak_1442,87.15,chr13,28034045,28034353,AluY,0,+,SINE/Alu,AluY,132,FALSE,SINE/Alu,Distal Intergenic,13,28009776,28024739,14964,2,219402,uc021rhm.1,-8993,ENSG00000122033,MTIF3,mitochondrial translational initiation factor 3,Distal Intergenic
chr13,31271073,31271694,622,*,MACS_peak_1445,244.22,chr13,31271450,31271676,L2c,0,+,LINE/L2,L2c,226,FALSE,LINE/L2,Distal Intergenic,13,31287615,31338565,50951,1,241,uc010tdr.2,-15921,ENSG00000132965,ALOX5AP,arachidonate 5-lipoxygenase activating protein,Distal Intergenic
chr13,33606694,33607333,640,*,MACS_peak_1447,199.81,chr13,33606935,33607164,L2d2,0,+,LINE/L2,L2d2,229,FALSE,LINE/L2,"Intron (uc001uur.1/9365, intron 1 of 3)",13,33590571,33640282,49712,1,9365,uc001uus.3,16123,ENSG00000133116,KL,klotho,Intron
chr13,42179968,42180466,499,*,MACS_peak_1456,90.43,chr13,42180070,42180450,L2b,0,+,LINE/L2,L2b,380,FALSE,LINE/L2,"Intron (uc001uyj.3/23078, intron 39 of 44)",13,42142422,42142531,110,2,100847026,uc031qli.1,-37437,ENSG00000284584,MIR5006,microRNA 5006,Intron
chr13,42786607,42787453,847,*,MACS_peak_1458,126.95,chr13,42786806,42787217,L2c,0,-,LINE/L2,L2c,411,FALSE,LINE/L2,"Intron (uc010tfh.2/160851, intron 25 of 29)",13,42846289,42897403,51115,1,11215,uc001uys.2,-58836,ENSG00000023516,AKAP11,A-kinase anchoring protein 11,Intron
chr13,50239716,50240289,574,*,MACS_peak_1466,121.83,chr13,50240056,50240558,LTR53,503,-,LTR/ERVL,LTR53,233,FALSE,Other.TE,"Intron (uc001vdg.3/84650, intron 2 of 3)",13,50234810,50265623,30814,2,84650,uc001vdg.3,25334,ENSG00000123179,EBPL,EBP like,Intron
chr13,50246162,50246887,726,*,MACS_peak_1467,121.75,chr13,50246468,50246686,L2c,0,+,LINE/L2,L2c,218,FALSE,LINE/L2,"Intron (uc001vdg.3/84650, intron 1 of 3)",13,50234810,50265623,30814,2,84650,uc001vdg.3,18736,ENSG00000123179,EBPL,EBP like,Intron
chr13,51415333,51415925,593,*,MACS_peak_1468,177.29,chr13,51415720,51415892,FAM,0,+,SINE/Alu,FAM,172,FALSE,SINE/Alu,"Intron (uc001vey.3/100874074, intron 4 of 4)",13,51286759,51417885,131127,2,220107,uc001vex.2,1960,ENSG00000186047,DLEU7,deleted in lymphocytic leukemia 7,Intron
chr13,51823193,51823675,483,*,MACS_peak_1469,113.11,chr13,51823416,51823743,MamRep137,0,+,DNA/TcMar-Tigger,MamRep137,259,FALSE,Other.TE,"Intron (uc001vfe.3/220108, intron 2 of 2)",13,51796470,51858377,61908,1,220108,uc001vfg.2,26723,ENSG00000150510,FAM124A,family with sequence similarity 124 member A,Intron
chr13,52392861,52393671,811,*,MACS_peak_1470,94.14,chr13,52392984,52393061,MIRc,0,-,SINE/MIR,MIRc,77,FALSE,SINE/MIR,"Intron (uc001vft.1/283521, intron 2 of 2)",13,52344913,52378298,33386,2,79758,uc001vfs.2,-14563,ENSG00000102796,DHRS12,dehydrogenase/reductase 12,Intron
chr13,52406826,52407458,633,*,MACS_peak_1471,392.86,chr13,52407047,52407354,L2d2,0,-,LINE/L2,L2d2,307,FALSE,LINE/L2,"Intron (uc001vft.1/283521, intron 2 of 2)",13,52387483,52419286,31804,2,283521,uc001vft.1,11828,ENSG00000281106,TMEM272,transmembrane protein 272,Intron
chr13,55190169,55190844,676,*,MACS_peak_1473,142.9,chr13,55190361,55190829,L2c,0,+,LINE/L2,L2c,468,FALSE,LINE/L2,Distal Intergenic,13,54886107,54886183,77,2,100302187,uc021rkb.1,-303986,ENSG00000283126,MIR1297,microRNA 1297,Distal Intergenic
chr13,97889413,97890173,761,*,MACS_peak_1484,176.22,chr13,97889698,97889884,L2c,0,-,LINE/L2,L2c,186,FALSE,LINE/L2,"Intron (uc031qmz.1/10150, intron 2 of 7)",13,97874550,98046374,171825,1,10150,uc010aft.4,14863,ENSG00000139793,MBNL2,muscleblind like splicing regulator 2,Intron
chr13,99529664,99530107,444,*,MACS_peak_1485,100.27,chr13,99529808,99530096,L2c,0,+,LINE/L2,L2c,288,FALSE,LINE/L2,"Intron (uc001vnw.2/23348, intron 27 of 55)",13,99461606,99520265,58660,2,23348,uc010tiq.1,-9399,ENSG00000088387,DOCK9,dedicator of cytokinesis 9,Intron
chr13,100574551,100575027,477,*,MACS_peak_1487,90.96,chr13,100574734,100574910,L2c,0,+,LINE/L2,L2c,176,FALSE,LINE/L2,Distal Intergenic,13,100615275,100624178,8904,2,85416,uc001vom.1,49151,ENSG00000139800,ZIC5,Zic family member 5,Distal Intergenic
chr13,103052671,103053231,561,*,MACS_peak_1489,131.22,,,,No.TE,,,No.TE,No.TE,,,No.TE,Promoter,13,102373205,103054124,680920,2,2259,uc001vpf.2,893,ENSG00000102466,FGF14,fibroblast growth factor 14,Promoter
